customer,interarrival_time,service_time,arrival_time,service_start,service_end,wait_time,process_duration,queue_length,rating,price_paid,postal_code,lat,long
6268,11.0,9.05,8.75,8.75,8.9,0.0,9.07,0,5,10,600135,1.33385,103.74015
6269,20.72,8.52,8.82,8.82,8.93,0.0,7.22,1,4,10,640509,1.34875,103.71935
6270,3.43,8.85,9.0,9.0,9.17,0.0,10.1,0,3,10,510440,1.36916,103.95866
6271,21.17,8.88,9.68,9.68,9.83,0.0,9.08,0,5,10,823273,1.40231,103.90127
6272,34.58,6.67,10.22,10.22,10.43,0.0,13.08,0,4,8,550263,1.35398,103.87197
6273,9.12,6.83,10.28,10.28,10.45,0.0,10.62,1,4,10,527201,1.35292,103.95386
6274,44.02,9.18,10.58,10.58,10.8,0.0,13.0,0,5,10,520419,1.35786,103.94657
6275,17.95,7.92,10.58,10.58,10.82,0.0,13.35,1,4,18,520826,1.35721,103.91851
6276,12.13,8.32,10.72,10.8,11.0,4.5,16.67,2,3,10,310192,1.33177,103.8504
6277,17.83,8.97,11.18,11.18,11.37,0.0,10.75,0,3,25,730303,1.43083,103.77379
6278,27.83,9.6,11.45,11.45,11.63,0.0,10.67,0,4,18,760418,1.42688,103.84633
6279,14.72,7.75,11.6,11.6,11.82,0.0,12.42,1,4,8,600135,1.33385,103.74015
6280,2.17,12.97,11.67,11.67,11.83,0.0,9.28,1,5,10,640509,1.34875,103.71935
6281,22.45,9.05,11.9,11.9,12.07,0.0,9.18,0,5,18,510440,1.36916,103.95866
6282,21.38,11.08,12.08,12.08,12.32,0.0,13.37,0,4,10,823273,1.40231,103.90127
6283,23.75,11.58,12.18,12.18,12.32,0.0,8.48,1,5,8,550263,1.35398,103.87197
6284,4.98,9.52,12.6,12.6,12.73,0.0,8.55,0,4,10,527201,1.35292,103.95386
6285,7.87,9.25,13.0,13.0,13.18,0.0,11.03,0,4,10,520419,1.35786,103.94657
6286,6.23,8.33,13.17,13.17,13.32,0.0,9.77,1,5,18,520826,1.35721,103.91851
6287,1.18,6.82,13.17,13.18,13.32,0.77,9.33,2,4,10,310192,1.33177,103.8504
6288,0.47,9.98,13.37,13.37,13.55,0.0,10.63,0,5,18,730303,1.43083,103.77379
6289,15.77,7.88,13.42,13.42,13.58,0.0,10.28,1,4,10,760418,1.42688,103.84633
6290,0.08,10.15,14.08,14.08,14.32,0.0,13.52,0,5,25,600135,1.33385,103.74015
6291,13.92,9.73,14.1,14.1,14.3,0.0,12.12,1,3,18,640509,1.34875,103.71935
6292,7.83,12.73,14.53,14.53,14.63,0.0,6.35,0,5,10,510440,1.36916,103.95866
6293,25.95,10.23,14.9,14.9,15.1,0.0,12.25,0,5,8,823273,1.40231,103.90127
6294,1.48,12.57,15.5,15.5,15.63,0.0,7.5,0,4,10,550263,1.35398,103.87197
6295,59.98,7.35,16.17,16.17,16.28,0.0,7.05,0,4,10,527201,1.35292,103.95386
6296,15.15,8.63,16.25,16.25,16.43,0.0,11.15,1,3,10,520419,1.35786,103.94657
6297,28.12,7.48,16.75,16.75,16.95,0.0,12.33,0,3,10,520826,1.35721,103.91851
6298,3.25,10.88,16.75,16.75,16.95,0.0,11.88,1,3,10,310192,1.33177,103.8504
6299,2.6,9.98,16.95,16.95,17.08,0.23,8.47,2,5,10,730303,1.43083,103.77379
6300,1.92,10.55,17.0,17.0,17.17,0.0,10.12,1,4,10,760418,1.42688,103.84633
6301,5.83,8.93,17.52,17.52,17.67,0.0,9.37,0,5,10,600135,1.33385,103.74015
6302,22.82,7.67,17.6,17.6,17.82,0.0,13.05,1,3,10,640509,1.34875,103.71935
6303,5.8,11.07,17.67,17.67,17.85,0.5,10.85,2,3,10,510440,1.36916,103.95866
6304,7.85,6.3,17.73,17.82,17.98,4.93,15.78,2,3,8,823273,1.40231,103.90127
6305,19.88,9.92,17.73,17.85,18.05,6.33,18.77,3,4,10,550263,1.35398,103.87197
6306,10.58,8.5,18.43,18.43,18.58,0.0,8.62,0,4,25,527201,1.35292,103.95386
6307,3.32,9.12,18.48,18.48,18.63,0.0,8.83,1,5,10,520419,1.35786,103.94657
6308,12.07,12.95,18.97,18.97,19.1,0.0,8.57,0,4,18,520826,1.35721,103.91851
6309,32.3,11.5,19.02,19.02,19.2,0.0,11.17,1,4,10,310192,1.33177,103.8504
6310,9.28,9.63,19.23,19.23,19.42,0.0,11.33,0,4,10,730303,1.43083,103.77379
6311,19.12,8.47,19.6,19.6,19.73,0.0,8.15,0,5,8,760418,1.42688,103.84633
6312,25.62,10.07,19.88,19.88,20.03,0.0,8.68,0,4,10,600135,1.33385,103.74015
6313,13.72,9.07,20.18,20.18,20.33,0.0,8.93,0,5,10,640509,1.34875,103.71935
6314,20.27,10.97,20.22,20.22,20.33,0.0,7.8,1,4,10,510440,1.36916,103.95866
6315,45.3,8.37,20.38,20.38,20.53,0.0,9.07,0,4,10,823273,1.40231,103.90127
6316,14.23,7.93,21.27,21.27,21.43,0.0,10.05,0,3,10,550263,1.35398,103.87197
6317,18.38,11.68,21.38,21.38,21.5,0.0,7.92,1,4,8,527201,1.35292,103.95386
6318,14.08,8.32,21.43,21.43,21.6,0.0,9.53,1,5,10,520419,1.35786,103.94657
6319,9.07,13.42,21.65,21.65,21.8,0.0,9.73,0,4,18,520826,1.35721,103.91851
6320,3.62,8.02,21.68,21.68,21.88,0.0,12.57,1,4,10,310192,1.33177,103.8504
6321,5.6,10.42,21.82,21.82,21.97,0.0,8.8,1,5,10,730303,1.43083,103.77379
6322,4.35,8.8,21.95,21.95,22.15,0.0,11.85,1,5,25,760418,1.42688,103.84633
6323,15.72,12.1,22.33,22.33,22.5,0.0,9.87,0,4,25,600135,1.33385,103.74015
6324,18.15,6.53,22.38,22.38,22.45,0.0,3.58,1,5,10,640509,1.34875,103.71935
6325,4.68,11.67,22.42,22.45,22.55,1.82,7.7,2,4,8,510440,1.36916,103.95866
6326,38.62,7.57,22.7,22.7,22.83,0.0,8.38,0,4,10,823273,1.40231,103.90127
6327,32.33,9.25,22.85,22.85,23.02,0.0,10.67,0,5,10,550263,1.35398,103.87197
6328,23.62,13.93,23.07,23.07,23.2,0.0,7.65,0,4,10,527201,1.35292,103.95386
6329,12.9,4.57,23.85,23.85,23.97,0.0,6.88,0,4,10,520419,1.35786,103.94657
6330,16.05,8.27,23.97,23.97,0.12,0.0,9.42,1,4,10,520826,1.35721,103.91851
6331,14.93,12.7,0.77,0.77,0.92,0.0,9.28,0,5,10,310192,1.33177,103.8504
6332,8.77,6.2,0.82,0.82,1.0,0.0,11.9,1,5,8,730303,1.43083,103.77379
6333,2.52,11.88,1.3,1.3,1.43,0.0,7.95,0,5,10,760418,1.42688,103.84633
6334,2.52,8.83,1.9,1.9,2.07,0.0,10.15,0,5,10,600135,1.33385,103.74015
6335,7.27,9.53,2.03,2.03,2.27,0.0,14.62,1,3,10,640509,1.34875,103.71935
6336,26.3,6.02,2.32,2.32,2.45,0.0,8.08,0,5,10,510440,1.36916,103.95866
6337,43.1,10.05,2.52,2.52,2.72,0.0,12.77,0,5,10,823273,1.40231,103.90127
6338,14.58,8.68,2.62,2.62,2.78,0.0,9.22,1,5,8,550263,1.35398,103.87197
6339,6.32,4.2,2.63,2.72,2.87,5.4,13.95,2,5,10,527201,1.35292,103.95386
6340,10.93,8.75,2.88,2.88,3.07,0.0,11.18,0,4,10,520419,1.35786,103.94657
6341,3.18,9.77,3.17,3.17,3.4,0.0,13.6,0,5,8,520826,1.35721,103.91851
6342,22.4,12.47,4.75,4.75,4.95,0.0,12.22,0,4,10,310192,1.33177,103.8504
6343,2.65,10.63,5.42,5.42,5.58,0.0,9.53,0,5,18,730303,1.43083,103.77379
6344,1.2,7.77,5.92,5.92,6.12,0.0,12.62,0,4,25,760418,1.42688,103.84633
6345,16.05,7.7,6.05,6.05,6.22,0.0,9.45,1,4,10,600135,1.33385,103.74015
6346,0.6,8.95,6.08,6.12,6.3,1.92,12.92,2,4,10,640509,1.34875,103.71935
6347,19.5,5.32,6.37,6.37,6.5,0.0,7.95,0,4,10,510440,1.36916,103.95866
6348,10.87,10.6,6.38,6.38,6.57,0.0,11.03,1,4,10,823273,1.40231,103.90127
6349,1.5,10.95,6.6,6.6,6.72,0.0,6.8,0,4,18,550263,1.35398,103.87197
6350,20.92,8.2,7.13,7.13,7.3,0.0,9.53,0,4,10,527201,1.35292,103.95386
6351,4.62,7.47,7.35,7.35,7.52,0.0,10.63,0,3,10,520419,1.35786,103.94657
6352,7.8,7.67,7.42,7.42,7.53,0.0,7.22,1,5,10,520826,1.35721,103.91851
6353,38.57,11.28,8.25,8.25,8.43,0.0,11.37,0,4,10,310192,1.33177,103.8504
6354,4.48,11.62,8.27,8.27,8.4,0.0,8.02,1,5,10,730303,1.43083,103.77379
6355,2.42,11.28,8.55,8.55,8.72,0.0,10.2,0,4,10,760418,1.42688,103.84633
6356,8.03,11.07,9.58,9.58,9.73,0.0,8.53,0,5,10,600135,1.33385,103.74015
6357,11.35,12.15,9.67,9.67,9.77,0.0,6.65,1,5,10,640509,1.34875,103.71935
6358,51.02,13.07,10.2,10.2,10.32,0.0,7.3,0,4,25,510440,1.36916,103.95866
6359,32.85,10.22,10.38,10.38,10.55,0.0,9.98,0,5,10,823273,1.40231,103.90127
6360,1.12,10.88,11.03,11.03,11.18,0.0,9.17,0,4,18,550263,1.35398,103.87197
6361,16.63,11.8,11.4,11.4,11.53,0.0,7.72,0,5,8,527201,1.35292,103.95386
6362,2.58,11.23,11.62,11.62,11.8,0.0,11.2,0,5,8,520419,1.35786,103.94657
6363,24.23,12.92,11.63,11.63,11.85,0.0,12.82,1,3,10,520826,1.35721,103.91851
6364,1.67,11.1,11.77,11.8,12.0,2.75,14.15,2,3,10,310192,1.33177,103.8504
6365,0.13,11.78,11.85,11.85,11.92,0.35,4.73,2,4,18,730303,1.43083,103.77379
6366,24.23,9.22,11.98,11.98,12.18,0.0,12.03,1,4,18,760418,1.42688,103.84633
6367,23.72,7.87,12.47,12.47,12.68,0.0,13.05,0,4,8,600135,1.33385,103.74015
6368,3.32,6.85,12.55,12.55,12.73,0.0,10.22,1,5,8,640509,1.34875,103.71935
6369,9.7,11.28,12.62,12.68,12.87,3.63,14.63,2,4,25,510440,1.36916,103.95866
6370,5.47,8.37,13.38,13.38,13.53,0.0,9.2,0,4,10,823273,1.40231,103.90127
6371,4.45,8.8,13.38,13.38,13.52,0.0,8.47,1,5,8,550263,1.35398,103.87197
6372,4.45,9.68,14.05,14.05,14.2,0.0,9.38,0,5,10,527201,1.35292,103.95386
6373,13.0,13.27,14.28,14.28,14.4,0.0,7.62,0,5,10,520419,1.35786,103.94657
6374,9.33,6.68,14.38,14.38,14.55,0.0,10.0,1,5,10,520826,1.35721,103.91851
6375,35.72,11.05,14.43,14.43,14.62,0.0,11.02,1,3,10,310192,1.33177,103.8504
6376,30.4,7.77,14.47,14.55,14.73,5.27,16.25,2,3,18,730303,1.43083,103.77379
6377,9.62,6.93,14.88,14.88,15.05,0.0,9.88,0,5,10,760418,1.42688,103.84633
6378,13.15,7.75,14.98,14.98,15.15,0.0,10.08,1,5,10,600135,1.33385,103.74015
6379,7.6,8.7,15.15,15.15,15.35,0.0,12.32,1,3,10,640509,1.34875,103.71935
6380,20.3,8.77,15.17,15.17,15.38,0.0,12.9,1,5,10,510440,1.36916,103.95866
6381,10.73,5.27,15.23,15.35,15.58,7.23,20.85,2,1,10,823273,1.40231,103.90127
6382,21.87,8.8,15.25,15.38,15.57,7.8,19.5,3,3,8,550263,1.35398,103.87197
6383,14.53,10.32,17.62,17.62,17.77,0.0,9.25,0,5,8,527201,1.35292,103.95386
6384,1.15,11.77,17.85,17.85,17.95,0.0,5.43,0,5,10,520419,1.35786,103.94657
6385,40.75,10.05,17.87,17.87,18.05,0.0,11.27,1,4,10,520826,1.35721,103.91851
6386,30.97,8.7,18.22,18.22,18.4,0.0,10.93,0,5,10,310192,1.33177,103.8504
6387,1.98,11.07,18.3,18.3,18.45,0.0,8.15,1,5,10,730303,1.43083,103.77379
6388,16.97,9.93,18.48,18.48,18.6,0.0,7.27,0,4,25,760418,1.42688,103.84633
6389,24.58,12.7,19.02,19.02,19.15,0.0,7.9,0,4,10,600135,1.33385,103.74015
6390,17.33,11.03,19.05,19.05,19.25,0.0,12.27,1,3,10,640509,1.34875,103.71935
6391,51.08,10.58,19.05,19.15,19.28,5.77,13.95,2,3,10,510440,1.36916,103.95866
6392,3.08,7.15,19.12,19.25,19.4,7.43,16.87,3,5,18,823273,1.40231,103.90127
6393,9.0,9.83,19.63,19.63,19.83,0.0,11.47,0,3,10,550263,1.35398,103.87197
6394,0.08,11.8,19.83,19.83,20.0,0.0,9.92,1,5,8,527201,1.35292,103.95386
6395,16.05,9.97,20.47,20.47,20.68,0.0,13.05,0,5,10,520419,1.35786,103.94657
6396,18.75,9.17,20.57,20.57,20.77,0.0,12.17,1,3,10,520826,1.35721,103.91851
6397,6.88,5.68,20.83,20.83,20.97,0.0,7.13,0,5,8,310192,1.33177,103.8504
6398,25.07,10.73,21.15,21.15,21.27,0.0,7.9,0,5,25,730303,1.43083,103.77379
6399,7.62,11.27,21.58,21.58,21.8,0.0,12.17,0,4,18,760418,1.42688,103.84633
6400,0.55,11.95,21.73,21.73,21.97,0.0,13.77,1,3,10,600135,1.33385,103.74015
6401,53.38,9.65,22.38,22.38,22.57,0.0,10.55,0,3,10,640509,1.34875,103.71935
6402,7.12,13.78,22.45,22.45,22.67,0.0,12.87,1,4,10,510440,1.36916,103.95866
6403,17.92,10.67,23.72,23.72,23.87,0.0,9.05,0,5,25,823273,1.40231,103.90127
6404,5.42,9.7,23.92,23.92,0.13,0.0,12.62,0,4,10,550263,1.35398,103.87197
6405,9.17,7.55,0.15,0.15,0.27,0.0,7.57,0,4,10,527201,1.35292,103.95386
6406,11.35,14.6,0.2,0.2,0.4,0.0,11.93,1,5,10,520419,1.35786,103.94657
6407,4.3,11.42,0.35,0.35,0.53,0.0,10.37,1,5,10,520826,1.35721,103.91851
6408,8.67,13.43,0.35,0.4,0.58,2.17,13.18,2,5,10,310192,1.33177,103.8504
6409,0.38,6.57,0.45,0.53,0.68,4.62,13.67,2,4,10,730303,1.43083,103.77379
6410,19.12,9.65,0.48,0.58,0.77,6.1,17.05,3,5,8,760418,1.42688,103.84633
6411,18.78,9.5,0.6,0.68,0.8,4.5,11.5,2,3,10,600135,1.33385,103.74015
6412,33.82,10.72,0.73,0.77,0.97,1.65,14.48,2,3,10,640509,1.34875,103.71935
6413,0.62,9.55,0.77,0.8,0.98,1.87,12.65,2,4,10,510440,1.36916,103.95866
6414,43.42,9.88,0.82,0.97,1.13,9.23,18.73,2,4,8,823273,1.40231,103.90127
6415,47.9,11.43,1.05,1.05,1.22,0.0,9.92,1,5,10,550263,1.35398,103.87197
6416,14.82,8.25,1.38,1.38,1.5,0.0,7.23,0,5,10,527201,1.35292,103.95386
6417,13.63,9.75,1.95,1.95,2.08,0.0,8.18,0,5,25,520419,1.35786,103.94657
6418,7.77,11.58,2.0,2.0,2.15,0.0,9.37,1,5,10,520826,1.35721,103.91851
6419,9.53,12.6,2.13,2.13,2.32,0.0,10.88,1,3,10,310192,1.33177,103.8504
6420,16.5,7.95,2.77,2.77,2.92,0.0,9.38,0,4,8,730303,1.43083,103.77379
6421,10.03,11.47,2.87,2.87,3.02,0.0,8.9,1,4,10,760418,1.42688,103.84633
6422,7.08,9.93,3.07,3.07,3.2,0.0,7.8,0,5,10,600135,1.33385,103.74015
6423,34.53,11.78,3.58,3.58,3.78,0.0,11.95,0,5,10,640509,1.34875,103.71935
6424,5.97,8.02,3.67,3.67,3.82,0.0,9.13,1,4,10,510440,1.36916,103.95866
6425,16.78,8.63,3.7,3.78,4.0,5.32,17.55,2,5,10,823273,1.40231,103.90127
6426,13.38,8.22,4.0,4.0,4.17,0.0,10.53,0,5,18,550263,1.35398,103.87197
6427,1.9,11.02,4.15,4.15,4.35,0.0,11.72,1,3,10,527201,1.35292,103.95386
6428,3.08,10.95,4.47,4.47,4.62,0.0,9.03,0,5,10,520419,1.35786,103.94657
6429,33.27,12.43,4.85,4.85,5.03,0.0,11.17,0,4,10,520826,1.35721,103.91851
6430,14.18,13.63,5.18,5.18,5.4,0.0,12.85,0,3,10,310192,1.33177,103.8504
6431,2.33,8.8,5.2,5.2,5.38,0.0,10.78,1,5,10,730303,1.43083,103.77379
6432,15.98,11.43,6.32,6.32,6.4,0.0,5.17,0,5,10,760418,1.42688,103.84633
6433,1.28,13.47,6.5,6.5,6.67,0.0,9.45,0,4,10,600135,1.33385,103.74015
6434,31.2,10.75,7.82,7.82,8.0,0.0,10.25,0,3,10,640509,1.34875,103.71935
6435,18.43,9.57,8.0,8.0,8.12,0.0,7.77,1,4,10,510440,1.36916,103.95866
6436,7.23,9.47,8.22,8.22,8.38,0.0,9.98,0,5,10,823273,1.40231,103.90127
6437,11.02,7.98,8.45,8.45,8.62,0.0,10.1,0,3,10,550263,1.35398,103.87197
6438,57.93,8.63,8.93,8.93,9.13,0.0,11.58,0,5,10,527201,1.35292,103.95386
6439,0.17,12.05,8.97,8.97,9.12,0.0,8.65,1,5,8,520419,1.35786,103.94657
6440,3.67,12.07,9.02,9.12,9.27,5.32,14.57,2,4,10,520826,1.35721,103.91851
6441,24.17,10.67,9.4,9.4,9.6,0.0,12.52,0,4,10,310192,1.33177,103.8504
6442,6.72,12.52,9.68,9.68,9.83,0.0,8.82,0,4,10,730303,1.43083,103.77379
6443,25.25,15.07,9.93,9.93,10.08,0.0,8.67,0,4,10,760418,1.42688,103.84633
6444,11.62,10.57,10.03,10.03,10.2,0.0,9.52,1,5,10,600135,1.33385,103.74015
6445,0.1,12.13,10.07,10.08,10.25,1.0,11.22,2,3,10,640509,1.34875,103.71935
6446,39.25,8.95,10.38,10.38,10.57,0.0,10.58,0,5,8,510440,1.36916,103.95866
6447,5.88,11.32,10.58,10.58,10.8,0.0,13.5,0,3,10,823273,1.40231,103.90127
6448,9.17,12.4,10.75,10.75,10.92,0.0,10.28,1,4,18,550263,1.35398,103.87197
6449,10.62,10.75,11.1,11.1,11.28,0.0,11.27,0,4,10,527201,1.35292,103.95386
6450,32.15,8.68,11.9,11.9,12.05,0.0,9.42,0,5,10,520419,1.35786,103.94657
6451,2.55,8.4,11.98,11.98,12.18,0.0,12.22,1,5,10,520826,1.35721,103.91851
6452,33.18,10.57,12.35,12.35,12.5,0.0,9.07,0,5,25,310192,1.33177,103.8504
6453,2.63,11.47,13.0,13.0,13.2,0.0,11.32,0,3,18,730303,1.43083,103.77379
6454,0.85,10.18,13.22,13.22,13.38,0.0,9.5,0,5,10,760418,1.42688,103.84633
6455,5.15,9.45,13.77,13.77,13.93,0.0,9.3,0,4,18,600135,1.33385,103.74015
6456,1.27,9.0,13.88,13.88,14.03,0.0,9.17,1,4,10,640509,1.34875,103.71935
6457,11.23,8.68,14.58,14.58,14.78,0.0,11.72,0,3,8,510440,1.36916,103.95866
6458,17.08,10.32,14.88,14.88,15.03,0.0,8.8,0,4,10,823273,1.40231,103.90127
6459,2.23,11.5,15.25,15.25,15.37,0.0,7.07,0,4,10,550263,1.35398,103.87197
6460,1.3,10.58,15.4,15.4,15.62,0.0,12.98,0,5,10,527201,1.35292,103.95386
6461,13.37,8.9,15.53,15.53,15.67,0.0,7.58,1,4,25,520419,1.35786,103.94657
6462,14.78,8.68,15.68,15.68,15.9,0.0,12.88,0,5,10,520826,1.35721,103.91851
6463,0.4,13.32,15.75,15.75,15.9,0.0,8.63,1,4,10,310192,1.33177,103.8504
6464,4.22,8.63,15.88,15.9,16.08,1.32,11.98,2,3,10,730303,1.43083,103.77379
6465,4.07,9.98,16.22,16.22,16.4,0.0,10.98,0,4,8,760418,1.42688,103.84633
6466,9.22,11.07,16.38,16.38,16.58,0.0,12.5,1,5,10,600135,1.33385,103.74015
6467,11.4,10.53,16.45,16.45,16.58,0.0,7.82,1,5,8,640509,1.34875,103.71935
6468,6.52,11.57,16.82,16.82,17.03,0.0,12.73,0,3,10,510440,1.36916,103.95866
6469,1.38,7.4,16.85,16.85,16.98,0.0,8.75,1,4,8,823273,1.40231,103.90127
6470,3.85,11.6,16.98,16.98,17.15,0.35,9.92,2,5,10,550263,1.35398,103.87197
6471,14.77,8.77,17.07,17.07,17.2,0.0,7.48,1,5,10,527201,1.35292,103.95386
6472,11.43,10.37,17.23,17.23,17.45,0.0,12.92,0,4,10,520419,1.35786,103.94657
6473,31.87,14.15,17.53,17.53,17.72,0.0,10.97,0,4,10,520826,1.35721,103.91851
6474,8.4,9.13,17.7,17.7,17.87,0.0,10.22,1,5,10,310192,1.33177,103.8504
6475,1.42,9.63,18.05,18.05,18.18,0.0,8.33,0,4,10,730303,1.43083,103.77379
6476,2.55,8.87,18.08,18.08,18.28,0.0,12.08,1,3,25,760418,1.42688,103.84633
6477,3.42,5.28,18.1,18.18,18.33,5.6,14.13,2,5,10,600135,1.33385,103.74015
6478,9.92,12.55,18.22,18.28,18.42,4.8,12.65,2,3,8,640509,1.34875,103.71935
6479,29.08,10.05,18.83,18.83,19.05,0.0,13.57,0,4,10,510440,1.36916,103.95866
6480,3.25,12.67,19.82,19.82,20.03,0.0,13.35,0,3,8,823273,1.40231,103.90127
6481,8.82,10.15,19.85,19.85,20.02,0.0,9.25,1,4,25,550263,1.35398,103.87197
6482,26.62,9.02,20.15,20.15,20.27,0.0,6.75,0,4,25,527201,1.35292,103.95386
6483,31.28,9.35,20.17,20.17,20.32,0.0,9.02,1,4,10,520419,1.35786,103.94657
6484,1.5,9.13,20.25,20.27,20.45,0.98,12.02,2,4,10,520826,1.35721,103.91851
6485,2.7,10.07,20.37,20.37,20.5,0.0,8.12,1,4,10,310192,1.33177,103.8504
6486,44.53,9.47,20.6,20.6,20.73,0.0,7.65,0,5,10,730303,1.43083,103.77379
6487,19.03,9.35,20.63,20.63,20.78,0.0,9.85,1,4,10,760418,1.42688,103.84633
6488,2.18,8.87,20.65,20.73,20.93,4.67,16.88,2,5,10,600135,1.33385,103.74015
6489,6.62,11.9,21.02,21.02,21.17,0.0,8.65,0,5,10,640509,1.34875,103.71935
6490,57.07,9.8,21.87,21.87,22.05,0.0,11.05,0,3,10,510440,1.36916,103.95866
6491,13.27,7.72,22.3,22.3,22.48,0.0,10.42,0,3,10,823273,1.40231,103.90127
6492,5.15,14.23,22.72,22.72,22.83,0.0,7.4,0,4,10,550263,1.35398,103.87197
6493,6.63,9.15,23.25,23.25,23.45,0.0,12.3,0,3,10,527201,1.35292,103.95386
6494,5.35,12.78,23.93,23.93,0.13,0.0,11.07,0,4,10,520419,1.35786,103.94657
6495,30.92,12.65,23.98,23.98,0.13,0.0,9.0,1,5,10,520826,1.35721,103.91851
6496,2.43,11.17,0.08,0.13,0.23,2.98,9.88,2,5,10,310192,1.33177,103.8504
6497,48.8,7.35,0.12,0.13,0.28,0.88,10.32,3,4,10,730303,1.43083,103.77379
6498,8.52,8.02,0.25,0.25,0.42,0.0,10.75,1,3,10,760418,1.42688,103.84633
6499,13.63,11.5,0.48,0.48,0.68,0.0,12.7,0,5,8,600135,1.33385,103.74015
6500,30.83,8.37,0.65,0.65,0.82,0.0,9.37,1,5,8,640509,1.34875,103.71935
6501,3.47,13.42,0.67,0.68,0.83,0.8,9.8,2,4,10,510440,1.36916,103.95866
6502,1.0,7.27,0.83,0.83,1.02,0.0,11.45,1,5,10,823273,1.40231,103.90127
6503,9.75,10.17,0.87,0.87,1.03,0.0,9.95,1,4,8,550263,1.35398,103.87197
6504,10.97,7.5,1.17,1.17,1.33,0.0,10.78,0,4,10,527201,1.35292,103.95386
6505,13.0,11.28,1.65,1.65,1.82,0.0,10.12,0,5,10,520419,1.35786,103.94657
6506,14.18,9.22,2.47,2.47,2.62,0.0,9.05,0,5,10,520826,1.35721,103.91851
6507,26.97,12.1,2.63,2.63,2.78,0.0,8.62,0,4,10,310192,1.33177,103.8504
6508,16.85,7.45,3.72,3.72,3.88,0.0,9.87,0,4,8,730303,1.43083,103.77379
6509,4.23,7.88,3.75,3.75,3.88,0.0,7.58,1,5,25,760418,1.42688,103.84633
6510,22.02,11.47,3.9,3.9,4.1,0.0,11.2,0,4,10,600135,1.33385,103.74015
6511,17.48,10.7,3.97,3.97,4.13,0.0,9.93,1,4,10,640509,1.34875,103.71935
6512,27.95,9.42,4.22,4.22,4.38,0.0,9.5,0,4,10,510440,1.36916,103.95866
6513,1.62,9.78,4.23,4.23,4.43,0.0,11.8,1,4,10,823273,1.40231,103.90127
6514,4.83,9.15,4.47,4.47,4.63,0.0,9.78,0,4,10,550263,1.35398,103.87197
6515,0.95,9.5,4.65,4.65,4.83,0.0,11.58,0,5,25,527201,1.35292,103.95386
6516,21.7,10.27,4.72,4.72,4.87,0.0,8.48,1,5,10,520419,1.35786,103.94657
6517,13.77,7.78,4.75,4.83,5.03,5.47,17.78,2,3,8,520826,1.35721,103.91851
6518,23.1,7.72,5.08,5.08,5.3,0.0,12.75,0,4,8,310192,1.33177,103.8504
6519,0.47,9.53,5.48,5.48,5.65,0.0,9.88,0,4,8,730303,1.43083,103.77379
6520,1.28,13.43,5.48,5.48,5.6,0.0,6.82,1,5,10,760418,1.42688,103.84633
6521,14.13,11.53,5.6,5.6,5.73,0.0,7.7,1,5,10,600135,1.33385,103.74015
6522,1.75,9.55,5.77,5.77,5.93,0.0,9.98,0,5,10,640509,1.34875,103.71935
6523,2.48,10.52,5.83,5.83,5.93,0.0,6.0,1,4,8,510440,1.36916,103.95866
6524,0.7,11.22,6.17,6.17,6.27,0.0,6.02,0,5,8,823273,1.40231,103.90127
6525,4.43,8.53,6.6,6.6,6.9,0.0,18.32,0,5,10,550263,1.35398,103.87197
6526,12.43,9.88,6.7,6.7,6.9,0.0,12.25,1,4,8,527201,1.35292,103.95386
6527,7.93,9.32,7.22,7.22,7.37,0.0,8.88,0,5,10,520419,1.35786,103.94657
6528,36.65,13.25,7.3,7.3,7.47,0.0,10.68,1,3,10,520826,1.35721,103.91851
6529,20.88,9.83,7.63,7.63,7.85,0.0,12.63,0,5,10,310192,1.33177,103.8504
6530,4.03,11.35,7.82,7.82,8.0,0.0,10.97,1,5,10,730303,1.43083,103.77379
6531,41.5,10.13,8.22,8.22,8.42,0.0,11.95,0,5,10,760418,1.42688,103.84633
6532,22.5,7.4,8.3,8.3,8.48,0.0,11.88,1,3,10,600135,1.33385,103.74015
6533,0.0,6.93,8.48,8.48,8.63,0.0,9.83,1,4,8,640509,1.34875,103.71935
6534,34.05,11.3,8.62,8.62,8.78,0.0,9.22,1,5,10,510440,1.36916,103.95866
6535,3.25,10.5,8.77,8.77,9.0,0.0,14.27,1,5,10,823273,1.40231,103.90127
6536,9.97,10.52,8.95,8.95,9.08,0.0,7.93,1,4,10,550263,1.35398,103.87197
6537,28.08,13.4,8.97,9.0,9.22,1.73,15.12,2,5,10,527201,1.35292,103.95386
6538,4.22,9.12,9.2,9.2,9.4,0.0,12.18,1,5,8,520419,1.35786,103.94657
6539,2.85,10.07,9.58,9.58,9.72,0.0,8.27,0,5,8,520826,1.35721,103.91851
6540,4.43,10.98,10.0,10.0,10.23,0.0,13.33,0,4,10,310192,1.33177,103.8504
6541,8.72,7.65,10.08,10.08,10.27,0.0,10.15,1,4,10,730303,1.43083,103.77379
6542,48.17,8.27,10.27,10.27,10.4,0.0,7.23,0,5,10,760418,1.42688,103.84633
6543,29.85,9.27,10.3,10.3,10.5,0.0,11.35,1,4,10,600135,1.33385,103.74015
6544,5.03,12.88,10.33,10.4,10.57,3.68,13.95,2,4,10,640509,1.34875,103.71935
6545,0.58,10.5,10.5,10.5,10.68,0.0,10.33,1,3,18,510440,1.36916,103.95866
