customer,interarrival_time,service_time,arrival_time,service_start,service_end,wait_time,process_duration,queue_length,rating,price_paid,category,postal_code,lat,long
5677,3:36,7:03,23:58,23:58,0:08,0:00,10:01,1,4,4.8,H,650156,1.34836,103.74384
5678,4:12,10:05,23:58,0:03,0:12,4:27,13:51,2,3,22.8,PWBH,680623,1.39832,103.74734
5679,19:41,11:09,0:21,0:21,0:32,0:00,10:56,0,5,4.8,H,121441,1.31483,103.7646
5680,37:52:00,6:42,0:33,0:33,0:41,0:00,8:18,0,5,4.8,H,508913,1.37093,103.97119
5681,3:20,13:46,0:39,0:39,0:51,0:00,12:05,1,3,15.8,SWBH,540330,1.39681,103.88936
5682,5:14,9:51,0:43,0:43,0:51,0:00,8:04,1,5,4.8,H,670260,1.3884,103.78793
5683,0:42,8:49,0:55,0:55,1:04,0:00,9:27,0,4,4.8,H,460211,1.3256,103.93241
5684,15:39,10:48,0:57,0:57,1:06,0:00,9:06,1,4,4.8,H,470631,1.33331,103.91448
5685,7:10,8:38,1:01,1:04,1:11,3:12,10:39,2,5,4.8,H,330027,1.31884,103.86282
5686,23:14,11:14,1:02,1:06,1:15,3:33,12:35,3,3,4.8,H,570510,1.34878,103.8497
5687,28:01:00,10:34,1:13,1:13,1:21,0:00,7:46,1,4,12.8,CWB,650156,1.34836,103.74384
5688,2:01,14:18,1:16,1:16,1:23,0:00,7:36,1,4,4.8,H,680623,1.39832,103.74734
5689,5:53,12:04,1:20,1:21,1:31,1:08,11:07,2,5,4.8,H,121441,1.31483,103.7646
5690,28:52:00,13:54,1:28,1:28,1:38,0:00,10:15,1,5,38,RWBH,530108,1.35288,103.8905
5691,9:23,10:05,1:49,1:49,1:59,0:00,9:55,0,5,4.8,H,530682,1.37373,103.88552
5692,19:37,10:57,2:07,2:07,2:18,0:00,11:01,0,5,38,RWBH,530804,1.37115,103.89447
5693,3:08,8:39,2:09,2:09,2:21,0:00,12:26,1,3,4.8,H,508913,1.37093,103.97119
5694,11:59,8:33,2:10,2:18,2:29,8:26,18:52,2,3,4.8,H,540330,1.39681,103.88936
5695,0:05,10:36,2:20,2:21,2:34,0:31,13:50,2,3,4.8,H,670260,1.3884,103.78793
5696,31:58:00,10:31,2:25,2:29,2:34,4:10,9:22,2,5,4.8,H,460211,1.3256,103.93241
5697,0:07,7:56,2:26,2:34,2:43,8:02,16:39,3,5,4.8,H,470631,1.33331,103.91448
5698,2:34,9:15,2:47,2:47,2:55,0:00,7:17,0,4,4.8,H,330027,1.31884,103.86282
5699,33:58:00,10:35,2:56,2:56,3:07,0:00,10:46,0,4,4.8,H,570510,1.34878,103.8497
5700,20:05,13:45,2:59,2:59,3:11,0:00,11:30,1,4,4.8,H,650156,1.34836,103.74384
5701,2:53,10:49,3:24,3:24,3:31,0:00,6:46,0,4,4.8,H,680623,1.39832,103.74734
5702,45:49:00,7:56,3:24,3:24,3:35,0:00,10:56,1,4,4.8,H,121441,1.31483,103.7646
5703,5:00,5:55,3:27,3:31,3:41,4:28,14:42,2,5,4.8,H,530108,1.35288,103.8905
5704,2:10,10:05,3:27,3:35,3:48,8:02,21:02,3,3,4.8,H,530682,1.37373,103.88552
5705,10:53,11:42,3:34,3:41,3:49,7:32,15:10,3,3,4.8,H,530804,1.37115,103.89447
5706,5:04,10:39,3:36,3:48,3:58,12:04,21:39,3,1,4.8,H,508913,1.37093,103.97119
5707,15:28,10:23,3:44,3:49,4:04,4:37,20:07,3,3,4.8,H,540330,1.39681,103.88936
5708,6:58,7:46,3:59,3:59,4:12,0:00,13:12,1,5,22.8,PWBH,670260,1.3884,103.78793
5709,4:08,12:10,4:18,4:18,4:28,0:00,10:40,0,4,4.8,H,460211,1.3256,103.93241
5710,30:25:00,9:57,5:00,5:00,5:09,0:00,9:23,0,4,4.8,H,470631,1.33331,103.91448
5711,11:24,10:41,5:04,5:04,5:16,0:00,11:47,1,5,4.8,H,330027,1.31884,103.86282
5712,49:44:00,9:58,5:17,5:17,5:26,0:00,9:13,0,4,4.8,H,570510,1.34878,103.8497
5713,13:21,11:06,5:22,5:22,5:31,0:00,8:59,1,4,4.8,H,650156,1.34836,103.74384
5714,47:53:00,8:35,5:23,5:26,5:34,2:47,11:13,2,4,4.8,H,680623,1.39832,103.74734
5715,0:04,7:49,5:27,5:31,5:44,3:51,16:36,2,3,4.8,H,121441,1.31483,103.7646
5716,10:18,8:52,6:02,6:02,6:12,0:00,9:50,0,5,4.8,H,508913,1.37093,103.97119
5717,25:35:00,5:32,6:06,6:06,6:19,0:00,12:56,1,3,4.8,H,540330,1.39681,103.88936
5718,13:43,10:01,6:12,6:12,6:20,0:00,7:39,1,4,4.8,H,670260,1.3884,103.78793
5719,0:01,10:08,6:15,6:19,6:25,3:41,10:11,2,5,4.8,H,460211,1.3256,103.93241
5720,16:00,7:46,6:16,6:20,6:29,3:54,13:35,3,4,4.8,H,470631,1.33331,103.91448
5721,17:31,7:50,6:21,6:25,6:36,4:15,15:24,2,3,12.8,CWB,330027,1.31884,103.86282
5722,11:39,10:35,6:25,6:29,6:39,4:35,13:54,3,4,4.8,H,570510,1.34878,103.8497
5723,24:07:00,8:43,6:52,6:52,7:04,0:00,11:20,0,3,4.8,H,650156,1.34836,103.74384
5724,10:54,12:05,6:54,6:54,7:05,0:00,10:45,1,3,4.8,H,680623,1.39832,103.74734
5725,4:35,12:30,7:13,7:13,7:21,0:00,8:28,0,4,22.8,PWBH,121441,1.31483,103.7646
5726,11:51,13:42,7:17,7:17,7:24,0:00,7:19,1,5,4.8,H,530108,1.35288,103.8905
5727,1:36,8:32,7:18,7:21,7:30,2:59,11:53,2,3,4.8,H,530682,1.37373,103.88552
5728,3:04,8:24,7:34,7:34,7:44,0:00,9:19,0,4,4.8,H,530804,1.37115,103.89447
5729,5:00,10:09,7:56,7:56,8:09,0:00,12:27,0,4,4.8,H,508913,1.37093,103.97119
5730,16:13,11:24,7:57,7:57,8:06,0:00,8:10,1,5,4.8,H,540330,1.39681,103.88936
5731,5:27,10:33,8:19,8:19,8:29,0:00,10:01,0,4,4.8,H,670260,1.3884,103.78793
5732,0:41,9:28,8:28,8:28,8:38,0:00,10:01,1,3,4.8,H,460211,1.3256,103.93241
5733,49:00:00,11:35,8:54,8:54,9:09,0:00,14:57,0,4,38,RWBH,470631,1.33331,103.91448
5734,0:36,11:04,9:01,9:01,9:10,0:00,9:16,1,4,4.8,H,330027,1.31884,103.86282
5735,2:15,9:38,9:23,9:23,9:34,0:00,10:57,0,3,4.8,H,570510,1.34878,103.8497
5736,0:22,5:38,9:27,9:27,9:35,0:00,7:56,1,4,4.8,H,650156,1.34836,103.74384
5737,8:08,9:35,9:40,9:40,9:49,0:00,8:45,0,4,38,RWBH,680623,1.39832,103.74734
5738,23:20,11:37,9:40,9:40,9:52,0:00,11:36,1,3,4.8,H,121441,1.31483,103.7646
5739,2:04,12:09,9:44,9:49,9:56,4:28,11:56,2,5,4.8,H,530108,1.35288,103.8905
5740,4:19,5:06,9:47,9:52,10:00,4:53,13:26,3,5,4.8,H,530682,1.37373,103.88552
5741,37:43:00,10:30,9:53,9:56,10:08,3:27,15:31,2,4,12.8,CWB,530804,1.37115,103.89447
5742,6:49,11:13,9:54,10:00,10:07,6:22,13:13,3,5,4.8,H,508913,1.37093,103.97119
5743,8:25,9:40,9:58,10:07,10:14,9:27,16:20,3,3,4.8,H,540330,1.39681,103.88936
5744,5:56,10:04,10:02,10:08,10:19,6:14,16:59,3,4,4.8,H,670260,1.3884,103.78793
5745,4:40,10:01,10:09,10:14,10:22,4:47,13:10,2,3,12.8,CWB,460211,1.3256,103.93241
5746,1:37,10:58,10:13,10:19,10:29,5:40,15:49,3,4,4.8,H,470631,1.33331,103.91448
5747,12:10,12:10,10:26,10:26,10:35,0:00,9:08,1,5,22.8,PWBH,330027,1.31884,103.86282
5748,8:38,8:44,10:52,10:52,11:01,0:00,9:18,0,5,4.8,H,570510,1.34878,103.8497
5749,9:02,9:05,10:53,10:53,11:08,0:00,15:25,1,5,4.8,H,650156,1.34836,103.74384
5750,6:10,11:21,11:06,11:06,11:14,0:00,8:20,1,4,4.8,H,680623,1.39832,103.74734
5751,13:14,7:00,11:29,11:29,11:40,0:00,11:31,0,5,4.8,H,121441,1.31483,103.7646
5752,12:26,12:56,11:31,11:31,11:41,0:00,9:35,1,4,4.8,H,508913,1.37093,103.97119
5753,14:13,12:27,11:40,11:40,11:51,0:38,11:17,2,3,4.8,H,540330,1.39681,103.88936
5754,57:47:00,11:26,11:40,11:41,11:51,1:09,10:51,3,4,4.8,H,670260,1.3884,103.78793
5755,7:27,9:38,11:44,11:51,11:58,6:32,13:34,2,4,12.8,CWB,460211,1.3256,103.93241
5756,18:05,11:06,11:47,11:51,12:00,3:50,12:33,3,4,4.8,H,470631,1.33331,103.91448
5757,29:18:00,7:54,11:50,11:58,12:07,8:02,17:47,4,4,4.8,H,330027,1.31884,103.86282
5758,6:51,11:12,11:54,12:00,12:08,5:33,13:56,3,4,4.8,H,570510,1.34878,103.8497
5759,21:12,11:12,12:40,12:40,12:51,0:00,11:22,0,3,22.8,PWBH,650156,1.34836,103.74384
5760,0:55,12:11,12:40,12:40,12:51,0:00,10:47,1,3,22.8,PWBH,680623,1.39832,103.74734
5761,11:30,10:55,12:48,12:51,13:04,2:26,15:21,2,3,4.8,H,121441,1.31483,103.7646
5762,6:06,9:29,13:03,13:03,13:14,0:00,11:01,1,3,4.8,H,530108,1.35288,103.8905
5763,8:11,8:11,13:12,13:12,13:22,0:00,9:11,1,5,12.8,CWB,530682,1.37373,103.88552
5764,10:19,11:30,13:36,13:36,13:48,0:00,11:34,0,5,22.8,PWBH,530804,1.37115,103.89447
5765,19:02,10:52,13:37,13:37,13:46,0:00,9:13,1,5,4.8,H,508913,1.37093,103.97119
5766,8:09,10:11,13:44,13:46,13:59,2:35,14:56,2,3,4.8,H,540330,1.39681,103.88936
5767,1:51,11:08,14:09,14:09,14:20,0:00,10:49,0,4,4.8,H,670260,1.3884,103.78793
5768,7:26,12:37,14:26,14:26,14:35,0:00,8:58,0,4,4.8,H,460211,1.3256,103.93241
5769,0:36,9:09,14:59,14:59,15:07,0:00,8:08,0,5,4.8,H,470631,1.33331,103.91448
5770,5:40,8:04,15:38,15:38,15:49,0:00,11:08,0,5,4.8,H,330027,1.31884,103.86282
5771,5:46,9:26,16:24,16:24,16:34,0:00,9:32,0,5,4.8,H,570510,1.34878,103.8497
5772,1:43,11:06,16:25,16:25,16:35,0:00,10:48,1,4,4.8,H,650156,1.34836,103.74384
5773,7:51,9:03,17:12,17:12,17:19,0:00,7:06,0,4,4.8,H,680623,1.39832,103.74734
5774,1:36,12:12,17:22,17:22,17:31,0:00,9:31,0,5,4.8,H,121441,1.31483,103.7646
5775,6:43,10:50,17:27,17:27,17:36,0:00,9:18,1,5,4.8,H,530108,1.35288,103.8905
5776,59:16:00,6:46,17:59,17:59,18:08,0:00,8:51,0,4,4.8,H,530682,1.37373,103.88552
5777,39:49:00,7:20,18:00,18:00,18:11,0:00,11:09,1,4,4.8,H,530804,1.37115,103.89447
5778,1:17,10:53,18:04,18:08,18:21,4:28,16:52,2,4,4.8,H,508913,1.37093,103.97119
5779,5:40,10:18,18:35,18:35,18:41,0:00,6:11,0,5,12.8,CWB,540330,1.39681,103.88936
5780,8:00,8:16,18:54,18:54,19:03,0:00,9:26,0,5,4.8,H,670260,1.3884,103.78793
5781,13:43,6:43,18:55,18:55,19:02,0:00,6:43,1,4,4.8,H,460211,1.3256,103.93241
5782,24:14:00,11:41,19:13,19:13,19:19,0:00,5:43,0,5,4.8,H,470631,1.33331,103.91448
5783,8:38,11:40,19:20,19:20,19:32,0:00,12:03,0,3,4.8,H,330027,1.31884,103.86282
5784,5:22,8:12,19:36,19:36,19:49,0:00,12:23,0,3,4.8,H,570510,1.34878,103.8497
5785,6:35,7:56,19:43,19:43,19:50,0:00,6:52,1,4,4.8,H,650156,1.34836,103.74384
5786,5:51,11:37,19:54,19:54,20:04,0:00,9:34,0,5,4.8,H,680623,1.39832,103.74734
5787,21:06,11:38,20:38,20:38,20:46,0:00,8:21,0,4,4.8,H,121441,1.31483,103.7646
5788,20:13,11:01,21:03,21:03,21:11,0:00,7:56,0,4,4.8,H,508913,1.37093,103.97119
5789,3:09,9:40,21:07,21:07,21:18,0:00,10:39,1,4,4.8,H,540330,1.39681,103.88936
5790,6:10,9:05,21:11,21:11,21:20,0:28,9:02,2,4,4.8,H,670260,1.3884,103.78793
5791,17:04,11:12,21:17,21:18,21:28,1:08,11:25,2,3,4.8,H,460211,1.3256,103.93241
5792,26:10:00,11:55,21:19,21:20,21:30,0:43,11:33,2,4,4.8,H,470631,1.33331,103.91448
5793,0:26,10:26,22:03,22:03,22:13,0:00,10:33,0,5,38,RWBH,330027,1.31884,103.86282
5794,7:53,12:48,22:07,22:07,22:19,0:00,11:57,1,4,4.8,H,570510,1.34878,103.8497
5795,16:11,9:36,22:25,22:25,22:34,0:00,9:35,0,5,4.8,H,650156,1.34836,103.74384
5796,2:37,11:22,22:28,22:28,22:37,0:00,9:27,1,5,4.8,H,680623,1.39832,103.74734
5797,43:03:00,10:53,22:31,22:34,22:43,3:38,12:36,2,3,4.8,H,121441,1.31483,103.7646
5798,14:34,11:53,22:33,22:37,22:48,4:23,15:34,3,3,4.8,H,530108,1.35288,103.8905
5799,32:39:00,9:43,22:51,22:51,23:03,0:00,12:06,0,5,4.8,H,530682,1.37373,103.88552
5800,40:29:00,9:16,22:53,22:53,23:05,0:00,11:49,1,4,4.8,H,530804,1.37115,103.89447
5801,14:17,10:58,23:06,23:06,23:17,0:00,11:17,0,5,4.8,H,508913,1.37093,103.97119
5802,6:53,6:48,23:07,23:07,23:16,0:00,8:45,1,4,4.8,H,540330,1.39681,103.88936
5803,18:24,13:34,23:13,23:16,23:25,3:30,12:24,2,4,4.8,H,670260,1.3884,103.78793
5804,3:27,10:23,23:20,23:20,23:29,0:00,8:51,1,4,4.8,H,460211,1.3256,103.93241
5805,4:53,8:12,23:42,23:42,23:50,0:00,8:40,0,4,4.8,H,470631,1.33331,103.91448
5806,31:06:00,11:07,23:42,23:42,23:53,0:00,10:40,1,5,12.8,CWB,330027,1.31884,103.86282
5807,0:45,9:55,23:47,23:50,0:00,3:16,12:24,2,5,4.8,H,570510,1.34878,103.8497
5808,2:38,9:34,0:11,0:11,0:20,0:00,8:45,0,5,4.8,H,650156,1.34836,103.74384
5809,8:11,7:27,1:11,1:11,1:20,0:00,8:52,0,5,4.8,H,680623,1.39832,103.74734
5810,11:41,14:49,1:38,1:38,1:48,0:00,10:45,0,4,4.8,H,121441,1.31483,103.7646
5811,2:21,13:11,1:56,1:56,2:07,0:00,10:27,0,3,4.8,H,530108,1.35288,103.8905
5812,2:12,9:05,1:57,1:57,2:12,0:00,15:08,1,5,4.8,H,530682,1.37373,103.88552
5813,19:18,10:59,1:58,2:07,2:14,9:02,16:25,2,4,4.8,H,530804,1.37115,103.89447
5814,5:02,9:26,2:32,2:32,2:39,0:00,7:28,0,4,4.8,H,508913,1.37093,103.97119
5815,7:13,8:12,3:16,3:16,3:26,0:00,9:56,0,5,4.8,H,540330,1.39681,103.88936
5816,17:08,10:10,3:38,3:38,3:46,0:00,7:36,0,5,4.8,H,670260,1.3884,103.78793
5817,10:40,10:29,3:45,3:45,3:55,0:00,9:59,1,4,4.8,H,600135,1.33385,103.74015
5818,38:37:00,14:10,3:49,3:49,4:01,0:00,11:41,1,4,12.8,CWB,640509,1.34875,103.71935
5819,5:04,9:06,4:24,4:24,4:37,0:00,13:01,0,5,4.8,H,510440,1.36916,103.95866
5820,0:16,8:42,4:43,4:43,4:56,0:00,13:18,0,4,4.8,H,823273,1.40231,103.90127
5821,1:23,9:28,4:44,4:44,4:54,0:00,10:06,1,3,4.8,H,550263,1.35398,103.87197
5822,10:47,8:35,5:05,5:05,5:16,0:00,10:33,0,3,4.8,H,527201,1.35292,103.95386
5823,48:59:00,9:04,5:06,5:06,5:18,0:00,11:33,1,3,4.8,H,520419,1.35786,103.94657
5824,11:40,11:54,5:18,5:18,5:23,0:00,4:58,1,4,4.8,H,520826,1.35721,103.91851
5825,29:46:00,13:30,5:36,5:36,5:45,0:00,9:09,0,5,4.8,H,310192,1.33177,103.8504
5826,5:44,5:21,5:43,5:43,5:53,0:00,10:20,1,3,4.8,H,730303,1.43083,103.77379
5827,4:47,10:57,6:11,6:11,6:22,0:00,10:42,0,5,4.8,H,760418,1.42688,103.84633
5828,8:01,9:50,6:12,6:12,6:24,0:00,12:00,1,4,4.8,H,600135,1.33385,103.74015
5829,6:21,9:25,6:27,6:27,6:35,0:00,7:51,0,4,4.8,H,640509,1.34875,103.71935
5830,23:29,11:01,7:15,7:15,7:25,0:00,10:07,0,3,4.8,H,510440,1.36916,103.95866
5831,2:45,12:52,7:34,7:34,7:46,0:00,11:54,0,5,4.8,H,823273,1.40231,103.90127
5832,9:57,9:28,7:36,7:36,7:47,0:00,10:59,1,5,4.8,H,550263,1.35398,103.87197
5833,21:35,10:56,8:01,8:01,8:11,0:00,9:59,0,4,4.8,H,527201,1.35292,103.95386
5834,11:28,10:29,8:18,8:18,8:28,0:00,10:04,0,4,4.8,H,520419,1.35786,103.94657
5835,0:29,8:37,8:24,8:24,8:35,0:00,11:06,1,3,4.8,H,520826,1.35721,103.91851
5836,19:22,9:07,8:31,8:31,8:42,0:00,10:52,1,5,4.8,H,310192,1.33177,103.8504
5837,2:04,8:11,9:32,9:32,9:42,0:00,10:06,0,4,12.8,CWB,730303,1.43083,103.77379
5838,21:39,12:09,10:20,10:20,10:31,0:00,11:18,0,3,4.8,H,760418,1.42688,103.84633
5839,6:49,9:14,10:41,10:41,10:49,0:00,8:00,0,5,4.8,H,600135,1.33385,103.74015
5840,2:52,9:00,10:58,10:58,11:07,0:00,9:51,0,4,22.8,PWBH,640509,1.34875,103.71935
5841,1:26,10:35,11:10,11:10,11:20,0:00,9:50,0,4,4.8,H,510440,1.36916,103.95866
5842,21:24,11:30,11:41,11:41,11:55,0:00,13:47,0,4,12.8,CWB,823273,1.40231,103.90127
5843,4:57,11:08,11:43,11:43,11:53,0:00,9:30,1,5,4.8,H,550263,1.35398,103.87197
5844,5:59,9:18,12:36,12:36,12:43,0:00,6:53,0,5,4.8,H,527201,1.35292,103.95386
5845,14:44,8:18,12:39,12:39,12:47,0:00,7:37,1,4,4.8,H,520419,1.35786,103.94657
5846,10:08,7:23,13:07,13:07,13:21,0:00,14:09,0,3,4.8,H,520826,1.35721,103.91851
5847,34:52:00,9:48,13:38,13:38,13:45,0:00,7:18,0,4,38,RWBH,310192,1.33177,103.8504
5848,6:21,8:28,13:42,13:42,13:54,0:00,11:19,1,4,4.8,H,730303,1.43083,103.77379
5849,19:32,9:01,14:10,14:10,14:19,0:00,8:49,0,4,4.8,H,760418,1.42688,103.84633
5850,17:45,15:00,14:16,14:16,14:24,0:00,7:45,1,5,4.8,H,600135,1.33385,103.74015
5851,25:40:00,11:39,14:38,14:38,14:45,0:00,6:54,0,4,38,RWBH,640509,1.34875,103.71935
5852,44:15:00,9:45,14:44,14:44,14:52,0:00,8:34,1,5,12.8,CWB,510440,1.36916,103.95866
5853,7:00,8:26,14:57,14:57,15:09,0:00,12:01,0,3,4.8,H,823273,1.40231,103.90127
5854,7:17,11:21,15:08,15:08,15:24,0:00,16:06,1,3,4.8,H,550263,1.35398,103.87197
5855,1:16,9:20,15:55,15:55,16:09,0:00,13:09,0,4,4.8,H,527201,1.35292,103.95386
5856,44:41:00,9:01,15:57,15:57,16:04,0:00,7:00,1,4,4.8,H,520419,1.35786,103.94657
5857,1:10,10:27,16:06,16:06,16:15,0:00,9:42,1,5,4.8,H,520826,1.35721,103.91851
5858,8:05,11:27,16:32,16:32,16:40,0:00,8:27,0,5,4.8,H,310192,1.33177,103.8504
5859,4:06,9:43,16:52,16:52,16:59,0:00,6:51,0,4,4.8,H,730303,1.43083,103.77379
5860,0:44,10:35,18:00,18:00,18:10,0:00,9:41,0,4,4.8,H,760418,1.42688,103.84633
5861,2:44,8:03,18:05,18:05,18:17,0:00,11:40,1,3,38,RWBH,600135,1.33385,103.74015
5862,7:04,10:42,18:30,18:30,18:39,0:00,8:44,0,4,4.8,H,640509,1.34875,103.71935
5863,13:55,7:38,18:41,18:41,18:52,0:00,10:53,0,3,12.8,CWB,510440,1.36916,103.95866
5864,10:43,12:12,18:42,18:42,18:50,0:00,7:20,1,4,4.8,H,823273,1.40231,103.90127
5865,6:49,11:13,19:07,19:07,19:19,0:00,12:23,0,5,4.8,H,550263,1.35398,103.87197
5866,11:10,11:41,20:03,20:03,20:15,0:00,11:14,0,4,4.8,H,527201,1.35292,103.95386
5867,15:36,9:31,20:26,20:26,20:36,0:00,10:05,0,3,4.8,H,520419,1.35786,103.94657
5868,9:35,14:56,20:36,20:36,20:46,0:00,10:24,1,3,4.8,H,520826,1.35721,103.91851
5869,25:30:00,10:23,20:40,20:40,20:49,0:00,9:08,1,5,4.8,H,310192,1.33177,103.8504
5870,3:33,7:06,20:53,20:53,21:04,0:00,10:58,0,3,4.8,H,730303,1.43083,103.77379
5871,36:49:00,9:10,20:55,20:55,21:01,0:00,6:06,1,5,4.8,H,760418,1.42688,103.84633
5872,7:55,9:03,21:17,21:17,21:29,0:00,11:47,0,3,4.8,H,600135,1.33385,103.74015
5873,12:14,11:43,21:22,21:22,21:34,0:00,11:29,1,3,4.8,H,640509,1.34875,103.71935
5874,9:01,12:42,21:30,21:30,21:37,0:00,7:28,1,5,4.8,H,510440,1.36916,103.95866
5875,12:49,12:10,22:24,22:24,22:34,0:00,10:21,0,4,4.8,H,823273,1.40231,103.90127
5876,18:21,10:46,22:32,22:32,22:39,0:00,6:57,1,5,4.8,H,550263,1.35398,103.87197
5877,18:51,8:41,22:34,22:34,22:43,0:00,8:48,1,5,4.8,H,527201,1.35292,103.95386
5878,8:09,11:49,23:03,23:03,23:12,0:00,9:52,0,5,12.8,CWB,520419,1.35786,103.94657
5879,24:42:00,11:35,23:09,23:09,23:21,0:00,11:13,1,3,4.8,H,520826,1.35721,103.91851
5880,9:02,5:15,23:47,23:47,23:56,0:00,8:28,0,4,4.8,H,310192,1.33177,103.8504
5881,3:34,11:39,0:10,0:10,0:19,0:00,8:55,0,5,4.8,H,730303,1.43083,103.77379
5882,24:49:00,10:59,0:34,0:34,0:43,0:00,9:40,0,5,12.8,CWB,760418,1.42688,103.84633
5883,34:00:00,9:39,0:38,0:38,0:47,0:00,8:39,1,5,4.8,H,600135,1.33385,103.74015
5884,5:01,9:38,1:09,1:09,1:19,0:00,9:48,0,5,4.8,H,640509,1.34875,103.71935
5885,1:24,15:02,1:30,1:30,1:37,0:00,6:55,0,5,4.8,H,510440,1.36916,103.95866
5886,16:52,10:33,1:39,1:39,1:49,0:00,10:09,0,5,4.8,H,823273,1.40231,103.90127
5887,0:18,10:31,1:42,1:42,1:51,0:00,8:35,1,5,4.8,H,550263,1.35398,103.87197
5888,6:12,11:49,1:51,1:51,2:03,0:00,11:50,0,5,4.8,H,527201,1.35292,103.95386
5889,2:41,9:35,3:10,3:10,3:20,0:00,10:00,0,5,4.8,H,520419,1.35786,103.94657
5890,6:58,10:35,4:08,4:08,4:18,0:00,9:29,0,4,4.8,H,520826,1.35721,103.91851
5891,14:15,11:44,4:13,4:13,4:24,0:00,11:15,1,4,4.8,H,310192,1.33177,103.8504
5892,7:16,8:39,4:16,4:18,4:25,1:10,8:58,2,5,4.8,H,730303,1.43083,103.77379
5893,2:29,7:54,4:21,4:24,4:34,3:09,12:50,2,4,4.8,H,760418,1.42688,103.84633
5894,12:26,10:19,4:26,4:26,4:37,0:00,10:41,1,5,12.8,CWB,600135,1.33385,103.74015
5895,4:42,12:56,4:32,4:34,4:41,1:22,8:36,2,5,4.8,H,640509,1.34875,103.71935
5896,31:41:00,5:59,4:39,4:39,4:47,0:00,7:50,1,4,4.8,H,510440,1.36916,103.95866
5897,19:45,8:35,4:43,4:43,4:53,0:00,10:22,1,3,4.8,H,823273,1.40231,103.90127
5898,4:52,10:09,5:12,5:12,5:22,0:00,10:01,0,3,4.8,H,550263,1.35398,103.87197
5899,1:04,11:18,5:41,5:41,5:53,0:00,12:13,0,5,4.8,H,527201,1.35292,103.95386
5900,18:57,7:19,5:51,5:51,6:00,0:00,9:45,1,4,12.8,CWB,520419,1.35786,103.94657
5901,4:38,11:44,5:59,5:59,6:09,0:00,10:16,1,3,4.8,H,520826,1.35721,103.91851
5902,0:31,8:59,6:01,6:01,6:11,0:00,10:31,1,3,4.8,H,310192,1.33177,103.8504
5903,17:07,8:14,6:08,6:09,6:20,1:44,12:21,2,4,4.8,H,730303,1.43083,103.77379
5904,10:58,12:51,6:23,6:23,6:34,0:00,11:41,0,5,4.8,H,760418,1.42688,103.84633
5905,22:33,14:17,6:40,6:40,6:49,0:00,8:59,0,5,12.8,CWB,600135,1.33385,103.74015
5906,19:23,12:06,7:04,7:04,7:14,0:00,10:31,0,4,4.8,H,640509,1.34875,103.71935
5907,38:31:00,8:59,7:13,7:13,7:21,0:00,8:08,1,4,4.8,H,510440,1.36916,103.95866
5908,0:17,9:59,7:14,7:14,7:26,0:02,11:19,2,3,4.8,H,823273,1.40231,103.90127
5909,19:45,11:07,7:18,7:21,7:31,3:17,13:23,2,5,4.8,H,550263,1.35398,103.87197
5910,11:38,8:47,7:25,7:26,7:33,0:36,7:50,2,4,4.8,H,527201,1.35292,103.95386
5911,25:51:00,8:28,8:15,8:15,8:24,0:00,9:35,0,5,4.8,H,520419,1.35786,103.94657
5912,4:01,10:16,8:21,8:21,8:31,0:00,9:31,1,5,4.8,H,520826,1.35721,103.91851
5913,0:33,10:25,8:39,8:39,8:50,0:00,11:43,0,3,4.8,H,310192,1.33177,103.8504
5914,4:34,12:21,9:21,9:21,9:30,0:00,9:16,0,5,4.8,H,730303,1.43083,103.77379
5915,18:55,10:20,9:45,9:45,9:53,0:00,8:17,0,4,38,RWBH,760418,1.42688,103.84633
5916,4:42,10:40,9:45,9:45,9:56,0:00,10:20,1,5,4.8,H,600135,1.33385,103.74015
5917,4:09,12:37,9:55,9:55,9:59,0:00,4:41,1,5,4.8,H,640509,1.34875,103.71935
5918,3:52,6:52,10:44,10:44,10:50,0:00,6:01,0,5,12.8,CWB,510440,1.36916,103.95866
5919,18:16,6:15,11:01,11:01,11:10,0:00,9:22,0,4,4.8,H,823273,1.40231,103.90127
5920,1:55,9:46,11:31,11:31,11:38,0:00,7:24,0,4,4.8,H,550263,1.35398,103.87197
5921,3:59,11:11,11:36,11:36,11:46,0:00,10:01,1,4,4.8,H,527201,1.35292,103.95386
5922,36:03:00,11:39,11:36,11:38,11:49,2:30,13:26,2,3,4.8,H,520419,1.35786,103.94657
5923,2:56,13:31,11:38,11:46,11:56,7:54,17:59,3,5,4.8,H,520826,1.35721,103.91851
5924,2:13,9:36,11:50,11:50,12:01,0:00,11:12,1,4,22.8,PWBH,310192,1.33177,103.8504
5925,4:20,9:42,11:56,11:56,12:08,0:00,11:18,1,5,12.8,CWB,730303,1.43083,103.77379
5926,3:54,9:33,12:15,12:15,12:27,0:00,12:18,0,3,38,RWBH,760418,1.42688,103.84633
5927,12:00,11:47,12:18,12:18,12:26,0:00,8:04,1,5,4.8,H,600135,1.33385,103.74015
5928,16:51,6:00,12:34,12:34,12:46,0:00,11:18,0,3,4.8,H,640509,1.34875,103.71935
5929,10:42,11:30,13:43,13:43,13:51,0:00,7:52,0,5,4.8,H,510440,1.36916,103.95866
5930,25:32:00,11:15,13:47,13:47,13:56,0:00,9:12,1,5,4.8,H,823273,1.40231,103.90127
5931,24:40:00,11:59,13:56,13:56,14:05,0:00,8:42,1,4,4.8,H,550263,1.35398,103.87197
